"ENSEMBL","SYMBOL","baseMean","log2FC_raw","lfcSE","stat","pvalue","padj","log2FC_shrunk"
"ENSG00000160188","RSPH1",627.679946984093,-0.891936400135156,0.265441252181557,-3.3602026542773,0.000778853190612382,0.0274496834022901,-0.69101916253198
"ENSG00000164983","TMEM65",1887.58928914384,0.781114811607099,0.186954887856015,4.1780924829774,2.93964128759155e-05,0.00390986101776658,0.690457692611746
"ENSG00000091831","ESR1",43239.5893259413,-0.880385769614972,0.258496969229123,-3.40578758907857,0.000659734871224206,0.0247943010872235,-0.690160499488741
"ENSG00000105767","CADM4",2599.01111952996,-0.802483668199185,0.201717141217493,-3.97826215142491,6.94208081013338e-05,0.00690852741955107,-0.689426124975232
"ENSG00000172167","MTBP",477.145971253009,0.809309682137779,0.216335837739928,3.74098758020252,0.00018329857968151,0.012756166572828,0.688909424596482
"ENSG00000160226","C21orf2",266.140313209742,-0.789785324760315,0.19358331335304,-4.07982129802674,4.50703351961625e-05,0.00517528791262089,-0.688438815513732
"ENSG00000157873","TNFRSF14",2400.72805798036,-0.809466302614965,0.208418958147711,-3.88384199695153,0.000102818737433016,0.00914010565841557,-0.688301433649915
"ENSG00000108641","B9D1",780.325686624329,-0.802946499024326,0.205219394324722,-3.91262483580771,9.12983147424524e-05,0.00843003459784304,-0.68520856020861
"ENSG00000174292","TNK1",1682.03534732069,-0.773553366077948,0.179720461555132,-4.30420309064613,1.6758787752366e-05,0.002778787930352,-0.683892030205793
"ENSG00000266412","NCOA4",14493.7062668904,0.732733623821892,0.136123841883896,5.38284560354137,7.33174237064395e-08,5.08556309219146e-05,0.683595851450948
"ENSG00000177875","CCDC184",76.3931340316283,0.867459512026304,0.271729913522691,3.19235928345396,0.00141115684139905,0.0369478315918655,0.680449113370087
"ENSG00000197119","SLC25A29",3022.63301249599,-0.812430052849735,0.216185493149258,-3.75802298764246,0.000171261150958715,0.0121738134806486,-0.680293566130504
"ENSG00000101115","SALL4",219.084337406696,0.885224932016861,0.286108413406101,3.09401922676205,0.0019746468915242,0.0439001378808142,0.677660905409434
"ENSG00000144749","LRIG1",9904.72972265886,-0.770829966080443,0.189079641023827,-4.07674756471167,4.56700272584308e-05,0.00517776707772323,-0.669383575761463
"ENSG00000173705","SUSD5",210.698783207467,0.88632627670227,0.292377264318409,3.03144732805568,0.00243384379736225,0.0497034846087443,0.667651995052369
"ENSG00000160813","PPP1R35",393.159663020086,-0.823413102359129,0.231059876344968,-3.56363517277136,0.000365754211404591,0.018772937503984,-0.667377149552027
"ENSG00000170921","TANC2",5696.82358076218,0.817602580097046,0.240077439186892,3.40557856192631,0.000660240139485602,0.0247943010872235,0.6667059424977
"ENSG00000188186","LAMTOR4",3885.51194325117,-0.784284245917117,0.203227343348954,-3.85914726332101,0.000113783360474748,0.00961415724615167,-0.665942204288906
"ENSG00000136982","DSCC1",537.841888904764,0.816883636138412,0.241879012100396,3.37724066691388,0.000732169579569967,0.0264956639976501,0.663173800619659
"ENSG00000188290","HES4",406.467705070934,-0.929242783945616,0.297883598235578,-3.11948287669982,0.00181168790611791,0.0421464486523249,-0.660829674781799
"ENSG00000089847","ANKRD24",160.791614686064,-0.89985321154884,0.284006583293803,-3.16842377776133,0.00153267932549083,0.0384522195483436,-0.657955835679383
"ENSG00000180667","YOD1",748.862457610838,0.807938290168467,0.238213905495683,3.39165040969075,0.000694730198085841,0.0253973510985952,0.65757194581628
"ENSG00000134489","HRH4",5.46157532488605,0.861176356338825,0.273538969521389,3.1482766709461,0.00164236166213588,0.0400347023944607,0.654005460934393
"ENSG00000127586","CHTF18",1338.95153940692,-0.840772189915501,0.250895271790495,-3.35108822065635,0.000804946542345169,0.0276226195651897,-0.653433390594171
"ENSG00000168350","DEGS2",6243.8303845632,-0.89179323232561,0.281244001937801,-3.17088800536566,0.00151973722769413,0.0382346249433778,-0.651750252483628
"ENSG00000120915","EPHX2",2227.91684949067,-0.849087952287229,0.25683779258358,-3.30593073451571,0.000946614850245396,0.0299079284002567,-0.651609835815222
